SHAPE_AREA,LATITUDE,SQMI,GEOMETRY,CITY,OBJECTID,ZIPCODE,LONGITUDE,STATE,SHAPE_LENGTH
1567298117.40625,,53.84,,Colrain,363,01340,,MA,270138.98624371336
997422238.03125,,34.31,,Conway,364,01341,,MA,146987.1530989045
538625590.6875,,18.52,,Deerfield,365,01342,,MA,113014.97384396475
179434332.546875,,6.17,,Drury,366,01343,,MA,77619.46386871775
394599340.109375,,13.56,,Erving,367,01344,,MA,123148.88324786231
148976547.4375,,5.12,,Heath,368,01346,,MA,55311.190239207244
1824899.46875,,0.06,,Lake Pleasant,369,01347,,MA,6419.66861655771
250758003.4375,,8.620000000000001,,Millers Falls,370,01349,,MA,111275.8022775818
154519107.71875,,5.31,,Monroe Bridge,371,01350,,MA,68113.6587918159
587912413.203125,,20.22,,Montague,372,01351,,MA,149137.41935907587
423875206.9375,,14.57,,Gill,373,01354,,MA,110701.19425113413
1645813048.6875,,56.63,,New Salem,374,01355,,MA,320485.6198938984
1052314049.34375,,36.14,,Northfield,375,01360,,MA,173376.03733754388
1243102469.6875,,42.72,,Orange,376,01364,,MA,273188.63523375127
1984346787.203125,,68.28,,Petersham,377,01366,,MA,248454.30587247128
881998493.765625,,30.29,,Rowe,378,01367,,MA,180287.19003265278
1341105558.734375,,46.06,,Royalston,379,01368,,MA,184069.18194535442
1528607208.515625,,52.53,,Shelburne Falls,380,01370,,MA,283897.9975988011
765486844.984375,,26.330000000000002,,South Deerfield,381,01373,,MA,147060.1143701882
426915003.15625,,14.68,,Sunderland,382,01375,,MA,88347.2417654163
138288715.609375,,4.75,,Turners Falls,383,01376,,MA,72095.13345472801
1005545419.296875,,34.54,,Warwick,384,01378,,MA,155242.2940192554
873504056.546875,,30.04,,Wendell,385,01379,,MA,158388.11749848703
748545.78125,,0.03,,Wendell Depot,386,01380,,MA,3869.5576886719887
843466811.640625,,29.1,,Sturbridge,387,01566,,MA,173343.16281650757
609865157.359375,,21.03,,Upton,388,01568,,MA,120138.17337596841
865137485.015625,,29.85,,Uxbridge,389,01569,,MA,151813.7364847817
427160049.953125,,14.74,,Webster,390,01570,,MA,91335.31107660191
633856429.09375,,21.87,,Dudley,391,01571,,MA,113912.16580266232
615806571.9375,,21.22,,Westborough,392,01581,,MA,129480.64327754118
402847816.09375,,13.870000000000001,,West Boylston,393,01583,,MA,109245.2090620515
874075256.90625,,30.12,,West Brookfield,394,01585,,MA,185133.20290564364
281987327.875,,9.73,,Whitinsville,395,01588,,MA,115816.9340729543
986835762.875,,34.04,,Sutton,396,01590,,MA,182807.36913118523
184388434.75,,6.35,,Worcester,397,01602,,MA,106471.85126431058
510545428.640625,,17.56,,Littleton,398,01460,,MA,112569.82314543833
790149698.015625,,27.16,,Lunenburg,399,01462,,MA,145149.4658724387
683224896.578125,,23.47,,Pepperell,400,01463,,MA,131121.19715898077
464498377.0625,,15.96,,Shirley,401,01464,,MA,129456.85501951864
542590764.34375,,18.66,,Templeton,402,01468,,MA,141269.03897965592
648995690.859375,,22.3,,Townsend,403,01469,,MA,142970.22576519655
1086126154.890625,,37.34,,Westminster,404,01473,,MA,199273.3392123058
302359832.109375,,10.38,,West Townsend,405,01474,,MA,99186.92064664533
1253794522.46875,,43.07,,Winchendon,406,01475,,MA,154093.6156152237
438527315.765625,,15.120000000000001,,Auburn,407,01501,,MA,98100.06063481462
381556733.34375,,13.13,,Berlin,408,01503,,MA,91170.75456770638
325423301.921875,,11.23,,Blackstone,409,01504,,MA,73423.00320712666
573669202.90625,,19.76,,Boylston,410,01505,,MA,105444.33176461713
484662587.390625,,16.7,,Brookfield,411,01506,,MA,113688.38781362145
1278494376.484375,,44.09,,Charlton,412,01507,,MA,164517.28644517396
213874999.34375,,7.36,,Clinton,413,01510,,MA,67660.71432646693
302011798.6875,,10.42,,East Brookfield,414,01515,,MA,91857.20254035485
1104557092.078125,,38.13,,Douglas,415,01516,,MA,163041.38572287495
284062648.40625,,9.8,,Fiskdale,416,01518,,MA,119022.86256435029
306216445.609375,,10.55,,Grafton,417,01519,,MA,104533.528564378
546581493.65625,,18.82,,Holden,418,01520,,MA,131984.42745428445
371040141.46875,,12.8,,Holland,419,01521,,MA,99408.49223939072
488308537.234375,,16.81,,Jefferson,420,01522,,MA,141609.43973395578
807176873.53125,,27.77,,Lancaster,421,01523,,MA,147079.90281525065
525295251.578125,,18.1,,Leicester,422,01524,,MA,137563.86583493266
466820503.484375,,16.09,,Millbury,423,01527,,MA,116614.10471587697
147250717.734375,,5.08,,Millville,424,01529,,MA,52853.054291137516
593251609.515625,,20.43,,New Braintree,425,01531,,MA,155756.14377419022
542536567.71875,,18.68,,Northborough,426,01532,,MA,106129.95285312641
249715582.90625,,8.61,,Northbridge,427,01534,,MA,123364.96412087763
635697783.4375,,21.900000000000002,,North Brookfield,428,01535,,MA,107825.5661293086
259333176.171875,,8.94,,North Grafton,429,01536,,MA,97603.9871205879
171096052.65625,,5.9,,North Oxford,430,01537,,MA,75721.64644220116
610508010.109375,,21.06,,Oxford,431,01540,,MA,143005.9945248562
1056188446.203125,,36.33,,Princeton,432,01541,,MA,149405.47041718275
110658016.703125,,3.82,,Rochdale,433,01542,,MA,69023.25465581355
1063856831.53125,,36.63,,Rutland,434,01543,,MA,143065.27875004226
625479061.578125,,21.55,,Shrewsbury,435,01545,,MA,118803.43818329141
597447625.421875,,20.62,,Southbridge,436,01550,,MA,111055.4807512351
112591647.125,,3.88,,South Grafton,437,01560,,MA,58807.734172003205
988451107.59375,,34.06,,Spencer,438,01562,,MA,144325.1721849708
919464655.046875,,31.64,,Sterling,439,01564,,MA,134011.8193731507
490464533.96875,,16.87,,Billerica,440,01821,,MA,140500.11750579602
537074214.734375,,18.46,,Chelmsford,441,01824,,MA,121266.36303355831
625950362.40625,,21.5,,Dracut,442,01826,,MA,136412.49593824116
489348382.8125,,16.81,,Dunstable,443,01827,,MA,103166.94983997829
434291860.875,,14.91,,Haverhill,444,01830,,MA,105997.27475129529
348449141.4375,,11.96,,Haverhill,445,01832,,MA,95241.80656026785
384905036.265625,,13.22,,Georgetown,446,01833,,MA,94112.4186331306
274884288.96875,,9.43,,Groveland,447,01834,,MA,83908.42057765939
251685581.109375,,8.64,,Haverhill,448,01835,,MA,72021.67887419833
16896692.171875,,0.58,,Lawrence,449,01840,,MA,20906.124729148723
94185563.03125,,3.24,,Lawrence,450,01841,,MA,62031.078268271514
105470719.6875,,3.62,,Lawrence,451,01843,,MA,57019.970591330995
669497262.5,,22.990000000000002,,Methuen,452,01844,,MA,161557.9266003035
803844877.609375,,27.61,,North Andover,453,01845,,MA,136216.69459374144
137629308.296875,,4.75,,Worcester,454,01603,,MA,88979.67980959508
190120275.625,,6.55,,Worcester,455,01604,,MA,86866.19383404645
182050934.984375,,6.27,,Worcester,456,01605,,MA,138241.46220949988
174080292.296875,,6,,Worcester,457,01606,,MA,95707.83618661972
95885996.21875,,3.3,,Worcester,458,01607,,MA,59325.5927741306
15088520.421875,,0.52,,Worcester,459,01608,,MA,40109.8267838607
115699221.453125,,3.99,,Worcester,460,01609,,MA,109404.6113150329
60179750.984375,,2.07,,Worcester,461,01610,,MA,79255.21413243667
110600396.453125,,3.81,,Cherry Valley,462,01611,,MA,67849.4854665267
447897611.3125,,15.43,,Paxton,463,01612,,MA,111762.22501900217
512181098.53125,,17.64,,Framingham,464,01701,,MA,97637.72080235917
258181654.953125,,8.89,,Framingham,465,01702,,MA,87477.44040990449
2361199.890625,,0.08,,Acton,466,01718,,MA,6226.384279714414
306254831.921875,,10.53,,Boxborough,467,01719,,MA,75365.95244047714
594288022.796875,,20.45,,Acton,468,01720,,MA,123331.21451189127
375230191.40625,,12.93,,Ashland,469,01721,,MA,93419.30259094611
395195058.359375,,13.59,,Bedford,470,01730,,MA,99539.14027948247
50011096.734375,,1.72,,Hanscom AFB,471,01731,,MA,33293.71806297921
589834795.734375,,20.3,,Bolton,472,01740,,MA,106600.95379761902
440674082.46875,,15.15,,Carlisle,473,01741,,MA,100875.96538275968
735540998.46875,,25.310000000000002,,Concord,474,01742,,MA,133483.62173433907
7926403.953125,,0.27,,Fayville,475,01745,,MA,16497.29669970284
553951428.828125,,19.09,,Holliston,476,01746,,MA,118017.6302742734
148013395.859375,,5.11,,Hopedale,477,01747,,MA,68703.87444699845
808468318.875,,27.87,,Hopkinton,478,01748,,MA,126132.15771905484
349091372.921875,,12.02,,Hudson,479,01749,,MA,119059.6005184599
643447314.75,,22.16,,Marlborough,480,01752,,MA,121364.13474811456
128357123.5625,,4.42,,Maynard,481,01754,,MA,57013.50100742992
522650021.0625,,18.03,,Mendon,482,01756,,MA,105332.91364236469
467483017.765625,,16.12,,Milford,483,01757,,MA,107427.98174585654
467059157.9375,,16.09,,Natick,484,01760,,MA,111176.88060770005
459154443.703125,,15.82,,Sherborn,485,01770,,MA,110480.78868880424
451146765.328125,,15.540000000000001,,Southborough,486,01772,,MA,107359.9119616043
416469514.375,,14.33,,Lincoln,487,01773,,MA,113059.65069028731
542252551.28125,,18.66,,Stow,488,01775,,MA,119116.06917039612
715492020.484375,,24.63,,Sudbury,489,01776,,MA,130250.23566080931
469492782.1875,,16.17,,Wayland,490,01778,,MA,123828.66042737497
376032996.953125,,12.94,,Woburn,491,01801,,MA,99437.23245031686
344225160.265625,,11.84,,Burlington,492,01803,,MA,83112.24268612354
933161591.046875,,32.07,,Andover,493,01810,,MA,157763.85189414237
487034560.4375,,16.740000000000002,,Wilmington,494,01887,,MA,122481.54309112788
196700371.046875,,6.77,,Winchester,495,01890,,MA,83052.92819904153
7148644.015625,,0.25,,Lynn,496,01901,,MA,20569.934238201535
72271620.453125,,2.49,,Lynn,497,01902,,MA,62018.131317578554
98396752.46875,,3.38,,Lynn,498,01904,,MA,71554.43379647522
159975067.71875,,5.5,,Lynn,499,01905,,MA,91519.63067792557
341777668.4375,,11.76,,Saugus,500,01906,,MA,96590.53642173465
87159871.796875,,3,,Swampscott,501,01907,,MA,54072.0915943261
35842612.296875,,1.23,,Nahant,502,01908,,MA,63683.80423033236
397821119.25,,13.65,,Amesbury,503,01913,,MA,95330.38651729438
449375962.40625,,15.450000000000001,,Beverly,504,01915,,MA,141339.2391715409
715955288.140625,,24.59,,Boxford,505,01921,,MA,161004.70194166838
284919898.75,,9.78,,Byfield,506,01922,,MA,105249.46500102052
415746125.5,,14.290000000000001,,Danvers,507,01923,,MA,112348.10049578488
450424877.453125,,15.48,,Essex,508,01929,,MA,177177.35390435046
812014068.625,,27.900000000000002,,Gloucester,509,01930,,MA,287807.72018457396
967232877.59375,,33.22,,Ipswich,510,01938,,MA,221843.89965360364
305078630.40625,,10.49,,Lynnfield,511,01940,,MA,98371.33991408147
41845182.390625,,1.44,,Lowell,512,01850,,MA,33217.94255924648
95989718.875,,3.3,,Lowell,513,01851,,MA,49670.9313781286
153086323.046875,,5.26,,Lowell,514,01852,,MA,65337.953418284196
127588901.625,,4.39,,Lowell,515,01854,,MA,59827.789897452276
259226207.53125,,8.89,,Merrimac,516,01860,,MA,71406.27463082549
276999287.296875,,9.52,,North Billerica,517,01862,,MA,105832.00848770597
148355104.71875,,5.1,,North Chelmsford,518,01863,,MA,65954.8033426007
405113823.953125,,13.92,,North Reading,519,01864,,MA,112976.78172515318
288789567.6875,,9.93,,Reading,520,01867,,MA,77919.93806024786
618307901.828125,,21.240000000000002,,Tewksbury,521,01876,,MA,129251.60293626919
524284008.453125,,18.01,,Tyngsboro,522,01879,,MA,144319.6332474565
231755807.75,,7.97,,Wakefield,523,01880,,MA,74161.81184147036
894278148.1875,,30.740000000000002,,Westford,524,01886,,MA,141916.4532577874
671136557.125,,23.14,,Hingham,525,02043,,MA,170649.28052798126
108475538,,3.74,,Hull,526,02045,,MA,162130.77789067736
312771.140625,,0.01,,Humarock,527,02047,,MA,2385.2203058129653
609465220.09375,,21.04,,Mansfield,528,02048,,MA,122024.69813463662
863746988.875,,29.79,,Marshfield,529,02050,,MA,142230.39141810418
425370812.484375,,14.67,,Medfield,530,02052,,MA,117645.17127744787
338867258.171875,,11.69,,Medway,531,02053,,MA,96429.06191310287
355495295.34375,,12.26,,Millis,532,02054,,MA,94948.42139817041
220579239.90625,,7.58,,Manchester,533,01944,,MA,127751.1706146725
133037457.59375,,4.58,,Marblehead,534,01945,,MA,115258.43806610061
408991677.421875,,14.05,,Middleton,535,01949,,MA,109476.22066293987
322941678.9375,,11.08,,Newburyport,536,01950,,MA,109843.81712953077
520227484.203125,,17.86,,Newbury,537,01951,,MA,244231.5157218571
504662624.65625,,17.31,,Salisbury,538,01952,,MA,107436.46798573072
490875953.8125,,16.88,,Peabody,539,01960,,MA,104710.37994471178
7217105.375,,0.25,,Prides Crossing,540,01965,,MA,12429.5800634572
200029667.390625,,6.87,,Rockport,541,01966,,MA,125255.14811648059
522646864.234375,,17.95,,Rowley,542,01969,,MA,137971.12454810532
251384722.203125,,8.65,,Salem,543,01970,,MA,128595.33174621513
454354124.828125,,15.610000000000001,,South Hamilton,544,01982,,MA,142854.81617195116
350721347.921875,,12.05,,Topsfield,545,01983,,MA,115800.032172595
241779556.140625,,8.31,,Wenham,546,01984,,MA,96806.32627184069
427630339.890625,,14.68,,West Newbury,547,01985,,MA,87775.43246393648
543816893.109375,,18.76,,Bellingham,548,02019,,MA,121223.98688256711
7389039.375,,0.25,,Brant Rock,549,02020,,MA,13796.346769561082
565241994.078125,,19.490000000000002,,Canton,550,02021,,MA,114858.55035757666
292099629.984375,,10.06,,Cohasset,551,02025,,MA,129363.4091237663
312131077.421875,,10.76,,Dedham,552,02026,,MA,92420.12425764422
443606938.765625,,15.280000000000001,,Dover,553,02030,,MA,132521.59094850894
73649191.625,,2.54,,East Walpole,554,02032,,MA,39704.12586851046
581125020.234375,,20.05,,Foxboro,555,02035,,MA,113401.03749195985
791696422.203125,,27.310000000000002,,Franklin,556,02038,,MA,128787.91683613874
41585928.515625,,1.43,,Somerville,557,02145,,MA,33672.04830024552
148555853.703125,,5.11,,Malden,558,02148,,MA,61981.37033083945
104210882.265625,,3.59,,Everett,559,02149,,MA,55862.43090904045
73947558.015625,,2.55,,Chelsea,560,02150,,MA,46369.37901038559
179392059.75,,6.17,,Revere,561,02151,,MA,93526.0442277865
62048413.25,,2.14,,Winthrop,562,02152,,MA,72074.41100811392
1597394.140625,,0.05,,Medford,563,02153,,MA,5706.166989540147
243888164.96875,,8.4,,Medford,564,02155,,MA,102953.82905453797
6701661.171875,,0.23,,Boston,565,02163,,MA,21225.653923006605
320855607.4375,,11.06,,Quincy,566,02169,,MA,169386.8113408018
60777924.734375,,2.1,,Quincy,567,02170,,MA,44679.49483336628
79022580.53125,,2.72,,Quincy,568,02171,,MA,77890.89242729137
138160153.09375,,4.75,,Melrose,569,02176,,MA,51869.18015857204
442949877.578125,,15.280000000000001,,Norfolk,570,02056,,MA,105313.01182388385
600254513.96875,,20.7,,Norwell,571,02061,,MA,144568.26154273032
306542144.921875,,10.57,,Norwood,572,02062,,MA,83635.32632262389
518891622,,17.89,,Scituate,573,02066,,MA,196431.95460160755
715977137.296875,,24.7,,Sharon,574,02067,,MA,124169.9771124519
26008417.140625,,0.9,,South Walpole,575,02071,,MA,37339.412522429324
477523631.34375,,16.47,,Stoughton,576,02072,,MA,114515.26543442921
514526180.609375,,17.75,,Walpole,577,02081,,MA,149260.3189828789
324135511.3125,,11.17,,Westwood,578,02090,,MA,104291.52692623301
653586029.75,,22.55,,Wrentham,579,02093,,MA,137540.43919441715
5216143.84375,,0.18,,Boston,580,02108,,MA,20704.44765977018
4710658.46875,,0.16,,Boston,581,02109,,MA,25473.155097515682
5302043.875,,0.18,,Boston,582,02110,,MA,21645.113522986143
7849815.328125,,0.27,,Boston,583,02111,,MA,14819.081786745432
2994692.9375,,0.1,,Boston,584,02113,,MA,8886.776575667447
16531034.828125,,0.57,,Boston,585,02114,,MA,24314.55397433866
22361940.484375,,0.77,,Boston,586,02115,,MA,36143.51340895001
25705630.5625,,0.89,,Boston,587,02116,,MA,29535.981524669678
32106016.578125,,1.11,,Boston,588,02118,,MA,32239.708229328146
46033542.1875,,1.59,,Roxbury,589,02119,,MA,38425.460820141954
21027582.546875,,0.72,,Roxbury Crossing,590,02120,,MA,29429.92863056672
49524750.875,,1.71,,Dorchester,591,02121,,MA,33718.1881111806
45075716.390625,,1.56,,Dorchester,592,02122,,MA,51783.139939502704
102139770.453125,,3.52,,Dorchester Center,593,02124,,MA,87297.86626795933
63651571.484375,,2.19,,Dorchester,594,02125,,MA,60097.83141810543
54588149.625,,1.88,,Mattapan,595,02126,,MA,50246.198531172464
87676242.484375,,3.02,,South Boston,596,02127,,MA,151558.58733610285
152642534.859375,,5.26,,East Boston,597,02128,,MA,120828.23120431151
46059164.765625,,1.59,,Charlestown,598,02129,,MA,56002.48667011183
108242773.109375,,3.73,,Jamaica Plain,599,02130,,MA,63410.77092809798
83504802.59375,,2.88,,Roslindale,600,02131,,MA,78088.4455718178
142939437.9375,,4.92,,West Roxbury,601,02132,,MA,68017.57427565994
38612697.6875,,1.33,,Allston,602,02134,,MA,50820.216748554456
81778416.6875,,2.82,,Brighton,603,02135,,MA,56360.87752690883
137374343.265625,,4.73,,Hyde Park,604,02136,,MA,81187.85461693378
89856183.375,,3.09,,Cambridge,605,02138,,MA,57905.68622659595
51557744.234375,,1.78,,Cambridge,606,02139,,MA,34317.53770800153
34263321.15625,,1.18,,Cambridge,607,02140,,MA,36521.6931508318
17985617.625,,0.62,,Cambridge,608,02141,,MA,24428.37853900314
13560677.796875,,0.47,,Cambridge,609,02142,,MA,18279.759698995815
44747478.515625,,1.54,,Somerville,610,02143,,MA,38487.386639920405
31168648.609375,,1.07,,Somerville,611,02144,,MA,39742.61441327272
176241692.984375,,6.07,,Waltham,612,02451,,MA,71020.7957303714
110328386.546875,,3.79,,Waltham,613,02452,,MA,48398.555159455886
110229905.40625,,3.79,,Waltham,614,02453,,MA,59880.703912722485
61883980.296875,,2.13,,Newton,615,02458,,MA,65980.50611083144
144344206.296875,,4.97,,Newton Center,616,02459,,MA,89938.49819135893
37518710.75,,1.29,,Newtonville,617,02460,,MA,46617.347478482334
43837115.359375,,1.51,,Newton Highlands,618,02461,,MA,51512.91297382734
21432983.328125,,0.74,,Newton Lower Falls,619,02462,,MA,30289.78201046733
16008051.3125,,0.55,,Newton Upper Falls,620,02464,,MA,24596.101618064127
62600472.921875,,2.16,,West Newton,621,02465,,MA,49700.39844154259
52605964.140625,,1.81,,Auburndale,622,02466,,MA,45413.61635016469
145368691.46875,,5.01,,Chestnut Hill,623,02467,,MA,85505.01011055152
44005319.390625,,1.52,,Waban,624,02468,,MA,46518.269992198795
120336263.65625,,4.14,,Watertown,625,02472,,MA,67668.83882908942
97335208.8125,,3.35,,Arlington,626,02474,,MA,62779.191126960606
189626535.59375,,6.52,,Stoneham,627,02180,,MA,68447.22396003803
418660613.609375,,14.43,,Braintree,628,02184,,MA,103078.33231288272
417378635.890625,,14.38,,Milton,629,02186,,MA,107058.79070279628
114502905.265625,,3.95,,Weymouth,630,02188,,MA,85840.30202381495
132579972.25,,4.57,,East Weymouth,631,02189,,MA,77491.69674424254
220713321.921875,,7.61,,South Weymouth,632,02190,,MA,86811.11583502541
69704454.5,,2.4,,North Weymouth,633,02191,,MA,73980.14457845328
1632274.625,,0.06,,Boston,634,02199,,MA,5256.586842651775
27657095.6875,,0.95,,Boston,635,02210,,MA,51153.89330003196
24264598.90625,,0.84,,Boston,636,02215,,MA,40852.50664902442
376092431.46875,,12.97,,Brockton,637,02301,,MA,94963.47096618108
259227501.71875,,8.950000000000001,,Brockton,638,02302,,MA,78571.86026500646
133215761.4375,,4.6,,Avon,639,02322,,MA,55705.38963278594
816091740.53125,,28.18,,Bridgewater,640,02324,,MA,141635.9856683497
3027262.3125,,0.11,,Bridgewater,641,02325,,MA,7000.158647285227
1073859905.40625,,37.1,,Carver,642,02330,,MA,190002.4718637737
735129476,,25.37,,Duxbury,643,02332,,MA,228747.67559068606
517469465.03125,,17.86,,East Bridgewater,644,02333,,MA,102802.67075190805
498433440.515625,,17.21,,Halifax,645,02338,,MA,107362.15753228856
456686800.84375,,15.75,,Hanover,646,02339,,MA,101236.262991725
453711995.421875,,15.66,,Hanson,647,02341,,MA,107798.21855852332
207547457.921875,,7.16,,Holbrook,648,02343,,MA,57651.34213309708
